launch_id,launch_time_utc,Location,Status Mission,label_prelim,Datum,latitude,longitude
166,2019-01-21 05:42:00+00:00,"Site 95, Jiuquan Satellite Launch Center, China",Success,OK,"Mon Jan 21, 2019 05:42 UTC",40.96,100.298
167,2019-01-19 19:10:00+00:00,"SLC-6, Vandenberg AFB, California, USA",Success,OK,"Sat Jan 19, 2019 19:10 UTC",34.742027,-120.572433
168,2019-01-18 00:50:00+00:00,"Mu Pad, Uchinoura Space Center, Japan",Success,OK,"Fri Jan 18, 2019 00:50 UTC",,
169,2019-01-15 00:30:00+00:00,"Imam Khomeini Spaceport, Semnan Space Center, Iran",Failure,Atrasado,"Tue Jan 15, 2019 00:30 UTC",,
170,2019-01-11 15:31:00+00:00,"SLC-4E, Vandenberg AFB, California, USA",Success,OK,"Fri Jan 11, 2019 15:31 UTC",34.742027,-120.572433
171,2019-01-10 17:11:00+00:00,"LC-2, Xichang Satellite Launch Center, China",Success,OK,"Thu Jan 10, 2019 17:11 UTC",28.246,102.026
172,2018-12-29 08:02:00+00:00,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",Success,OK,"Sat Dec 29, 2018 08:02 UTC",40.96,100.298
173,2018-12-27 02:07:00+00:00,"Site 1S, Vostochny Cosmodrome, Russia",Success,OK,"Thu Dec 27, 2018 02:07 UTC",,
174,2018-12-24 16:53:00+00:00,"LC-3, Xichang Satellite Launch Center, China",Success,OK,"Mon Dec 24, 2018 16:53 UTC",28.246,102.026
175,2018-12-23 13:51:00+00:00,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,OK,"Sun Dec 23, 2018 13:51 UTC",28.396837,-80.605659
176,2018-12-21 23:51:00+00:00,"Site 95, Jiuquan Satellite Launch Center, China",Success,OK,"Fri Dec 21, 2018 23:51 UTC",40.96,100.298
177,2018-12-21 00:20:00+00:00,"Site 200/39, Baikonur Cosmodrome, Kazakhstan",Success,OK,"Fri Dec 21, 2018 00:20 UTC",45.9647,63.305
178,2018-12-19 16:37:00+00:00,"ELS, Guiana Space Centre, French Guiana, France",Success,OK,"Wed Dec 19, 2018 16:37 UTC",,
179,2018-12-19 10:40:00+00:00,"Second Launch Pad, Satish Dhawan Space Centre, India",Success,OK,"Wed Dec 19, 2018 10:40 UTC",,
180,2018-12-16 06:33:00+00:00,"Rocket Lab LC-1A, M?hia Peninsula, New Zealand",Success,OK,"Sun Dec 16, 2018 06:33 UTC",,
181,2018-12-07 18:23:00+00:00,"LC-2, Xichang Satellite Launch Center, China",Success,OK,"Fri Dec 07, 2018 18:23 UTC",28.246,102.026
182,2018-12-07 04:12:00+00:00,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",Success,OK,"Fri Dec 07, 2018 04:12 UTC",40.96,100.298
183,2018-12-05 18:16:00+00:00,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,OK,"Wed Dec 05, 2018 18:16 UTC",28.396837,-80.605659
184,2018-12-04 20:37:00+00:00,"ELA-3, Guiana Space Centre, French Guiana, France",Success,OK,"Tue Dec 04, 2018 20:37 UTC",,
185,2018-12-03 18:34:00+00:00,"SLC-4E, Vandenberg AFB, California, USA",Success,OK,"Mon Dec 03, 2018 18:34 UTC",34.742027,-120.572433
186,2018-12-03 11:31:00+00:00,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Success,OK,"Mon Dec 03, 2018 11:31 UTC",45.9647,63.305
187,2018-11-30 02:27:00+00:00,"Site 133/3, Plesetsk Cosmodrome, Russia",Success,OK,"Fri Nov 30, 2018 02:27 UTC",62.9256,40.577
188,2018-11-29 04:27:00+00:00,"First Launch Pad, Satish Dhawan Space Centre, India",Success,OK,"Thu Nov 29, 2018 04:27 UTC",,
189,2018-11-21 01:42:00+00:00,"ELV-1 (SLV), Guiana Space Centre, French Guiana, France",Success,OK,"Wed Nov 21, 2018 01:42 UTC",,
190,2018-11-19 23:40:00+00:00,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",Success,OK,"Mon Nov 19, 2018 23:40 UTC",40.96,100.298
191,2018-11-18 18:07:00+00:00,"LC-3, Xichang Satellite Launch Center, China",Success,OK,"Sun Nov 18, 2018 18:07 UTC",28.246,102.026
192,2018-11-17 09:01:00+00:00,"LP-0A, Wallops Flight Facility, Virginia, USA",Success,OK,"Sat Nov 17, 2018 09:01 UTC",37.8337,-75.4881
193,2018-11-16 18:14:00+00:00,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",Success,OK,"Fri Nov 16, 2018 18:14 UTC",45.9647,63.305
194,2018-11-15 20:46:00+00:00,"LC-39A, Kennedy Space Center, Florida, USA",Success,OK,"Thu Nov 15, 2018 20:46 UTC",28.572872,-80.64898
195,2018-11-14 11:38:00+00:00,"Second Launch Pad, Satish Dhawan Space Centre, India",Success,OK,"Wed Nov 14, 2018 11:38 UTC",,
196,2018-11-11 03:50:00+00:00,"Rocket Lab LC-1A, M?hia Peninsula, New Zealand",Success,OK,"Sun Nov 11, 2018 03:50 UTC",,
197,2018-11-07 00:47:00+00:00,"ELS, Guiana Space Centre, French Guiana, France",Success,OK,"Wed Nov 07, 2018 00:47 UTC",,
198,2018-11-03 20:17:00+00:00,"Site 43/4, Plesetsk Cosmodrome, Russia",Success,OK,"Sat Nov 03, 2018 20:17 UTC",62.9256,40.577
199,2018-11-01 15:57:00+00:00,"LC-2, Xichang Satellite Launch Center, China",Success,OK,"Thu Nov 01, 2018 15:57 UTC",28.246,102.026
200,2018-10-29 04:08:00+00:00,"LA-Y1, Tanegashima Space Center, Japan",Success,OK,"Mon Oct 29, 2018 04:08 UTC",30.401,130.976
201,2018-10-29 00:47:00+00:00,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",Success,OK,"Mon Oct 29, 2018 00:47 UTC",40.96,100.298
202,2018-10-27 08:00:00+00:00,"Site 95, Jiuquan Satellite Launch Center, China",Failure,Atrasado,"Sat Oct 27, 2018 08:00 UTC",40.96,100.298
203,2018-10-25 00:15:00+00:00,"Site 43/4, Plesetsk Cosmodrome, Russia",Success,OK,"Thu Oct 25, 2018 00:15 UTC",62.9256,40.577
204,2018-10-24 22:57:00+00:00,"LC-9, Taiyuan Satellite Launch Center, China",Success,OK,"Wed Oct 24, 2018 22:57 UTC",38.849,111.608
205,2018-10-20 01:45:00+00:00,"ELA-3, Guiana Space Centre, French Guiana, France",Success,OK,"Sat Oct 20, 2018 01:45 UTC",,
206,2018-10-17 04:15:00+00:00,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,OK,"Wed Oct 17, 2018 04:15 UTC",28.396837,-80.605659
207,2018-10-15 04:23:00+00:00,"LC-3, Xichang Satellite Launch Center, China",Success,OK,"Mon Oct 15, 2018 04:23 UTC",28.246,102.026
208,2018-10-11 08:40:00+00:00,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Failure,Atrasado,"Thu Oct 11, 2018 08:40 UTC",45.9647,63.305
209,2018-10-09 02:43:00+00:00,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",Success,OK,"Tue Oct 09, 2018 02:43 UTC",40.96,100.298
210,2018-10-08 02:21:00+00:00,"SLC-4E, Vandenberg AFB, California, USA",Success,OK,"Mon Oct 08, 2018 02:21 UTC",34.742027,-120.572433
211,2018-09-29 04:13:00+00:00,"Site 95, Jiuquan Satellite Launch Center, China",Success,OK,"Sat Sep 29, 2018 04:13 UTC",40.96,100.298
212,2018-09-25 22:38:00+00:00,"ELA-3, Guiana Space Centre, French Guiana, France",Success,OK,"Tue Sep 25, 2018 22:38 UTC",,
213,2018-09-22 17:52:00+00:00,"LA-Y2, Tanegashima Space Center, Japan",Success,OK,"Sat Sep 22, 2018 17:52 UTC",30.401,130.976
214,2018-09-19 14:07:00+00:00,"LC-2, Xichang Satellite Launch Center, China",Success,OK,"Wed Sep 19, 2018 14:07 UTC",28.246,102.026
215,2018-09-16 16:38:00+00:00,"First Launch Pad, Satish Dhawan Space Centre, India",Success,OK,"Sun Sep 16, 2018 16:38 UTC",,
216,2018-09-15 13:02:00+00:00,"SLC-2W, Vandenberg AFB, California, USA",Success,OK,"Sat Sep 15, 2018 13:02 UTC",34.742027,-120.572433
217,2018-09-10 04:45:00+00:00,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,OK,"Mon Sep 10, 2018 04:45 UTC",28.396837,-80.605659
218,2018-09-07 03:15:00+00:00,"Taiyuan Satellite Launch Center, China",Success,OK,"Fri Sep 07, 2018 03:15 UTC",38.849,111.608
219,2018-08-25 18:15:00+00:00,"Vertical Launch Area, Spaceport America, New Mexico",Partial Failure,Atrasado,"Sat Aug 25, 2018 18:15 UTC",,
220,2018-08-24 23:52:00+00:00,"LC-3, Xichang Satellite Launch Center, China",Success,OK,"Fri Aug 24, 2018 23:52 UTC",28.246,102.026
221,2018-08-22 21:20:00+00:00,"ELV-1 (SLV), Guiana Space Centre, French Guiana, France",Success,OK,"Wed Aug 22, 2018 21:20 UTC",,
222,2018-08-12 07:31:00+00:00,"SLC-37B, Cape Canaveral AFS, Florida, USA",Success,OK,"Sun Aug 12, 2018 07:31 UTC",28.396837,-80.605659
223,2018-08-07 05:18:00+00:00,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,OK,"Tue Aug 07, 2018 05:18 UTC",28.396837,-80.605659
224,2018-07-31 03:00:00+00:00,"LC-9, Taiyuan Satellite Launch Center, China",Success,OK,"Tue Jul 31, 2018 03:00 UTC",38.849,111.608
225,2018-07-29 01:48:00+00:00,"LC-3, Xichang Satellite Launch Center, China",Success,OK,"Sun Jul 29, 2018 01:48 UTC",28.246,102.026
226,2018-07-25 11:39:00+00:00,"SLC-4E, Vandenberg AFB, California, USA",Success,OK,"Wed Jul 25, 2018 11:39 UTC",34.742027,-120.572433
227,2018-07-25 11:25:00+00:00,"ELA-3, Guiana Space Centre, French Guiana, France",Success,OK,"Wed Jul 25, 2018 11:25 UTC",,
228,2018-07-22 05:50:00+00:00,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,OK,"Sun Jul 22, 2018 05:50 UTC",28.396837,-80.605659
229,2018-07-18 15:11:00+00:00,"Blue Origin Launch Site, West Texas, Texas, USA",Success,OK,"Wed Jul 18, 2018 15:11 UTC",,
230,2018-07-09 21:51:00+00:00,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",Success,OK,"Mon Jul 09, 2018 21:51 UTC",45.9647,63.305
231,2018-07-09 20:50:00+00:00,"LC-2, Xichang Satellite Launch Center, China",Success,OK,"Mon Jul 09, 2018 20:50 UTC",28.246,102.026
232,2018-07-09 03:56:00+00:00,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",Success,OK,"Mon Jul 09, 2018 03:56 UTC",40.96,100.298
233,2018-06-29 09:42:00+00:00,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,OK,"Fri Jun 29, 2018 09:42 UTC",28.396837,-80.605659
234,2018-06-27 03:30:00+00:00,"LC-3, Xichang Satellite Launch Center, China",Success,OK,"Wed Jun 27, 2018 03:30 UTC",28.246,102.026
235,2018-06-16 21:30:00+00:00,"Site 43/4, Plesetsk Cosmodrome, Russia",Success,OK,"Sat Jun 16, 2018 21:30 UTC",62.9256,40.577
236,2018-06-12 04:20:00+00:00,"LA-Y1, Tanegashima Space Center, Japan",Success,OK,"Tue Jun 12, 2018 04:20 UTC",30.401,130.976
237,2018-06-06 11:12:00+00:00,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Success,OK,"Wed Jun 06, 2018 11:12 UTC",45.9647,63.305
238,2018-06-05 13:07:00+00:00,"LC-2, Xichang Satellite Launch Center, China",Success,OK,"Tue Jun 05, 2018 13:07 UTC",28.246,102.026
239,2018-06-04 04:29:00+00:00,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,OK,"Mon Jun 04, 2018 04:29 UTC",28.396837,-80.605659
240,2018-06-02 04:13:00+00:00,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",Success,OK,"Sat Jun 02, 2018 04:13 UTC",40.96,100.298
241,2018-05-22 19:47:00+00:00,"SLC-4E, Vandenberg AFB, California, USA",Success,OK,"Tue May 22, 2018 19:47 UTC",34.742027,-120.572433
242,2018-05-21 04:44:00+00:00,"LP-0A, Wallops Flight Facility, Virginia, USA",Success,OK,"Mon May 21, 2018 04:44 UTC",37.8337,-75.4881
243,2018-05-20 21:28:00+00:00,"LC-3, Xichang Satellite Launch Center, China",Success,OK,"Sun May 20, 2018 21:28 UTC",28.246,102.026
244,2018-05-11 20:14:00+00:00,"LC-39A, Kennedy Space Center, Florida, USA",Success,OK,"Fri May 11, 2018 20:14 UTC",28.572872,-80.64898
245,2018-05-08 18:28:00+00:00,"LC-9, Taiyuan Satellite Launch Center, China",Success,OK,"Tue May 08, 2018 18:28 UTC",38.849,111.608
246,2018-05-05 11:05:00+00:00,"SLC-3E, Vandenberg AFB, California, USA",Success,OK,"Sat May 05, 2018 11:05 UTC",34.742027,-120.572433
247,2018-05-03 16:05:00+00:00,"LC-2, Xichang Satellite Launch Center, China",Success,OK,"Thu May 03, 2018 16:05 UTC",28.246,102.026
248,2018-04-29 17:06:00+00:00,"Blue Origin Launch Site, West Texas, Texas, USA",Success,OK,"Sun Apr 29, 2018 17:06 UTC",,
249,2018-04-26 04:42:00+00:00,"Site 95, Jiuquan Satellite Launch Center, China",Success,OK,"Thu Apr 26, 2018 04:42 UTC",40.96,100.298
250,2018-04-25 17:57:00+00:00,"Site 133/3, Plesetsk Cosmodrome, Russia",Success,OK,"Wed Apr 25, 2018 17:57 UTC",62.9256,40.577
251,2018-04-18 22:51:00+00:00,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,OK,"Wed Apr 18, 2018 22:51 UTC",28.396837,-80.605659
252,2018-04-18 22:12:00+00:00,"Site 81/24, Baikonur Cosmodrome, Kazakhstan",Success,OK,"Wed Apr 18, 2018 22:12 UTC",45.9647,63.305
253,2018-04-14 23:13:00+00:00,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,OK,"Sat Apr 14, 2018 23:13 UTC",28.396837,-80.605659
254,2018-04-11 22:34:00+00:00,"First Launch Pad, Satish Dhawan Space Centre, India",Success,OK,"Wed Apr 11, 2018 22:34 UTC",,
255,2018-04-10 04:25:00+00:00,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",Success,OK,"Tue Apr 10, 2018 04:25 UTC",40.96,100.298
256,2018-04-05 21:34:00+00:00,"ELA-3, Guiana Space Centre, French Guiana, France",Success,OK,"Thu Apr 05, 2018 21:34 UTC",,
257,2018-04-02 20:30:00+00:00,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,OK,"Mon Apr 02, 2018 20:30 UTC",28.396837,-80.605659
258,2018-03-31 03:22:00+00:00,"LC-9, Taiyuan Satellite Launch Center, China",Success,OK,"Sat Mar 31, 2018 03:22 UTC",38.849,111.608
259,2018-03-30 14:14:00+00:00,"SLC-4E, Vandenberg AFB, California, USA",Success,OK,"Fri Mar 30, 2018 14:14 UTC",34.742027,-120.572433
260,2018-03-29 17:50:00+00:00,"LC-2, Xichang Satellite Launch Center, China",Success,OK,"Thu Mar 29, 2018 17:50 UTC",28.246,102.026
261,2018-03-29 17:38:00+00:00,"Site 43/4, Plesetsk Cosmodrome, Russia",Success,OK,"Thu Mar 29, 2018 17:38 UTC",62.9256,40.577
262,2018-03-29 11:26:00+00:00,"Second Launch Pad, Satish Dhawan Space Centre, India",Success,OK,"Thu Mar 29, 2018 11:26 UTC",,
263,2018-03-21 17:44:00+00:00,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Success,OK,"Wed Mar 21, 2018 17:44 UTC",45.9647,63.305
264,2018-03-17 07:10:00+00:00,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",Success,OK,"Sat Mar 17, 2018 07:10 UTC",40.96,100.298
265,2018-03-09 17:10:00+00:00,"ELS, Guiana Space Centre, French Guiana, France",Success,OK,"Fri Mar 09, 2018 17:10 UTC",,
266,2018-03-06 05:33:00+00:00,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,OK,"Tue Mar 06, 2018 05:33 UTC",28.396837,-80.605659
267,2018-03-01 22:02:00+00:00,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,OK,"Thu Mar 01, 2018 22:02 UTC",28.396837,-80.605659
268,2018-02-27 04:34:00+00:00,"LA-Y1, Tanegashima Space Center, Japan",Success,OK,"Tue Feb 27, 2018 04:34 UTC",30.401,130.976
269,2018-02-22 14:17:00+00:00,"SLC-4E, Vandenberg AFB, California, USA",Success,OK,"Thu Feb 22, 2018 14:17 UTC",34.742027,-120.572433
270,2018-02-13 08:13:00+00:00,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",Success,OK,"Tue Feb 13, 2018 08:13 UTC",45.9647,63.305
271,2018-02-12 05:10:00+00:00,"LC-2, Xichang Satellite Launch Center, China",Success,OK,"Mon Feb 12, 2018 05:10 UTC",28.246,102.026
272,2018-02-06 20:45:00+00:00,"LC-39A, Kennedy Space Center, Florida, USA",Success,OK,"Tue Feb 06, 2018 20:45 UTC",28.572872,-80.64898
273,2018-02-03 05:03:00+00:00,"Uchinoura Space Center, Japan",Success,OK,"Sat Feb 03, 2018 05:03 UTC",,
274,2018-02-02 07:50:00+00:00,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",Success,OK,"Fri Feb 02, 2018 07:50 UTC",40.96,100.298
275,2018-02-01 02:07:00+00:00,"Site 1S, Vostochny Cosmodrome, Russia",Success,OK,"Thu Feb 01, 2018 02:07 UTC",,
276,2018-01-31 21:25:00+00:00,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,OK,"Wed Jan 31, 2018 21:25 UTC",28.396837,-80.605659
277,2018-01-25 22:20:00+00:00,"ELA-3, Guiana Space Centre, French Guiana, France",Partial Failure,Atrasado,"Thu Jan 25, 2018 22:20 UTC",,
278,2018-01-25 05:39:00+00:00,"LC-3, Xichang Satellite Launch Center, China",Success,OK,"Thu Jan 25, 2018 05:39 UTC",28.246,102.026
279,2018-01-21 01:43:00+00:00,"Rocket Lab LC-1A, M?hia Peninsula, New Zealand",Success,OK,"Sun Jan 21, 2018 01:43 UTC",,
280,2018-01-20 00:48:00+00:00,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,OK,"Sat Jan 20, 2018 00:48 UTC",28.396837,-80.605659
281,2018-01-19 04:12:00+00:00,"Site 95, Jiuquan Satellite Launch Center, China",Success,OK,"Fri Jan 19, 2018 04:12 UTC",40.96,100.298
282,2018-01-17 21:06:00+00:00,"Mu Pad, Uchinoura Space Center, Japan",Success,OK,"Wed Jan 17, 2018 21:06 UTC",,
283,2018-01-13 07:20:00+00:00,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",Success,OK,"Sat Jan 13, 2018 07:20 UTC",40.96,100.298
284,2018-01-12 22:11:00+00:00,"SLC-6, Vandenberg AFB, California, USA",Success,OK,"Fri Jan 12, 2018 22:11 UTC",34.742027,-120.572433
285,2018-01-12 03:58:00+00:00,"First Launch Pad, Satish Dhawan Space Centre, India",Success,OK,"Fri Jan 12, 2018 03:58 UTC",,
286,2018-01-11 23:18:00+00:00,"LC-2, Xichang Satellite Launch Center, China",Success,OK,"Thu Jan 11, 2018 23:18 UTC",28.246,102.026
287,2018-01-09 03:24:00+00:00,"LC-9, Taiyuan Satellite Launch Center, China",Success,OK,"Tue Jan 09, 2018 03:24 UTC",38.849,111.608
288,2018-01-08 01:00:00+00:00,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,OK,"Mon Jan 08, 2018 01:00 UTC",28.396837,-80.605659
289,2017-12-26 19:00:00+00:00,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",Success,OK,"Tue Dec 26, 2017 19:00 UTC",45.9647,63.305
290,2017-12-25 19:44:00+00:00,"LC-3, Xichang Satellite Launch Center, China",Success,OK,"Mon Dec 25, 2017 19:44 UTC",28.246,102.026
291,2017-12-23 04:14:00+00:00,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",Success,OK,"Sat Dec 23, 2017 04:14 UTC",40.96,100.298
292,2017-12-23 01:27:00+00:00,"SLC-4E, Vandenberg AFB, California, USA",Success,OK,"Sat Dec 23, 2017 01:27 UTC",34.742027,-120.572433
293,2017-12-23 01:26:00+00:00,"LA-Y1, Tanegashima Space Center, Japan",Success,OK,"Sat Dec 23, 2017 01:26 UTC",30.401,130.976
294,2017-12-17 07:21:00+00:00,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Success,OK,"Sun Dec 17, 2017 07:21 UTC",45.9647,63.305
295,,"Blue Origin Launch Site, West Texas, Texas, USA",Success,OK,"Sun Dec 17, 2017",,
296,2017-12-15 15:36:00+00:00,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,OK,"Fri Dec 15, 2017 15:36 UTC",28.396837,-80.605659
297,2017-12-12 18:36:00+00:00,"ELA-3, Guiana Space Centre, French Guiana, France",Success,OK,"Tue Dec 12, 2017 18:36 UTC",,
298,2017-12-10 16:41:00+00:00,"LC-2, Xichang Satellite Launch Center, China",Success,OK,"Sun Dec 10, 2017 16:41 UTC",28.246,102.026
299,2017-12-03 04:11:00+00:00,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",Success,OK,"Sun Dec 03, 2017 04:11 UTC",40.96,100.298
300,2017-12-02 10:43:00+00:00,"Site 43/4, Plesetsk Cosmodrome, Russia",Success,OK,"Sat Dec 02, 2017 10:43 UTC",62.9256,40.577
301,2017-11-28 05:41:00+00:00,"Site 1S, Vostochny Cosmodrome, Russia",Failure,Atrasado,"Tue Nov 28, 2017 05:41 UTC",,
302,2017-11-24 18:10:00+00:00,"LC-3, Xichang Satellite Launch Center, China",Success,OK,"Fri Nov 24, 2017 18:10 UTC",28.246,102.026
303,2017-11-21 04:50:00+00:00,"LC-16, Taiyuan Satellite Launch Center, China",Success,OK,"Tue Nov 21, 2017 04:50 UTC",38.849,111.608
304,2017-11-18 09:47:00+00:00,"SLC-2W, Vandenberg AFB, California, USA",Success,OK,"Sat Nov 18, 2017 09:47 UTC",34.742027,-120.572433
305,2017-11-14 18:35:00+00:00,"LC-9, Taiyuan Satellite Launch Center, China",Success,OK,"Tue Nov 14, 2017 18:35 UTC",38.849,111.608
306,2017-11-12 12:19:00+00:00,"LP-0A, Wallops Flight Facility, Virginia, USA",Success,OK,"Sun Nov 12, 2017 12:19 UTC",37.8337,-75.4881
307,2017-11-08 01:42:00+00:00,"ELV-1 (SLV), Guiana Space Centre, French Guiana, France",Success,OK,"Wed Nov 08, 2017 01:42 UTC",,
308,2017-11-05 11:45:00+00:00,"LC-2, Xichang Satellite Launch Center, China",Success,OK,"Sun Nov 05, 2017 11:45 UTC",28.246,102.026
309,2017-10-31 21:37:00+00:00,"SLC-576E, Vandenberg AFB, California, USA",Success,OK,"Tue Oct 31, 2017 21:37 UTC",34.742027,-120.572433
310,2017-10-30 19:34:00+00:00,"LC-39A, Kennedy Space Center, Florida, USA",Success,OK,"Mon Oct 30, 2017 19:34 UTC",28.572872,-80.64898
311,2017-10-15 07:28:00+00:00,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,OK,"Sun Oct 15, 2017 07:28 UTC",28.396837,-80.605659
312,2017-10-14 08:46:00+00:00,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",Success,OK,"Sat Oct 14, 2017 08:46 UTC",45.9647,63.305
313,2017-10-13 09:27:00+00:00,"Site 133/3, Plesetsk Cosmodrome, Russia",Success,OK,"Fri Oct 13, 2017 09:27 UTC",62.9256,40.577
314,2017-10-11 22:53:00+00:00,"LC-39A, Kennedy Space Center, Florida, USA",Success,OK,"Wed Oct 11, 2017 22:53 UTC",28.572872,-80.64898
315,2017-10-09 22:01:00+00:00,"LA-Y1, Tanegashima Space Center, Japan",Success,OK,"Mon Oct 09, 2017 22:01 UTC",30.401,130.976
316,2017-10-09 12:37:00+00:00,"SLC-4E, Vandenberg AFB, California, USA",Success,OK,"Mon Oct 09, 2017 12:37 UTC",34.742027,-120.572433
317,2017-10-09 04:13:00+00:00,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",Success,OK,"Mon Oct 09, 2017 04:13 UTC",40.96,100.298
318,2017-09-29 21:56:00+00:00,"ELA-3, Guiana Space Centre, French Guiana, France",Success,OK,"Fri Sep 29, 2017 21:56 UTC",,
319,2017-09-29 04:21:00+00:00,"LC-3, Xichang Satellite Launch Center, China",Success,OK,"Fri Sep 29, 2017 04:21 UTC",28.246,102.026
320,2017-09-28 18:52:00+00:00,"Site 200/39, Baikonur Cosmodrome, Kazakhstan",Success,OK,"Thu Sep 28, 2017 18:52 UTC",45.9647,63.305
321,2017-09-24 05:49:00+00:00,"SLC-3E, Vandenberg AFB, California, USA",Success,OK,"Sun Sep 24, 2017 05:49 UTC",34.742027,-120.572433
322,2017-09-11 19:23:00+00:00,"Site 200/39, Baikonur Cosmodrome, Kazakhstan",Success,OK,"Mon Sep 11, 2017 19:23 UTC",45.9647,63.305
323,2017-09-07 14:00:00+00:00,"LC-39A, Kennedy Space Center, Florida, USA",Success,OK,"Thu Sep 07, 2017 14:00 UTC",28.572872,-80.64898
324,2017-08-31 13:30:00+00:00,"First Launch Pad, Satish Dhawan Space Centre, India",Failure,Atrasado,"Thu Aug 31, 2017 13:30 UTC",,
325,2017-08-25 06:04:00+00:00,"SLC-46, Cape Canaveral AFS, Florida, USA",Success,OK,"Fri Aug 25, 2017 06:04 UTC",28.396837,-80.605659
326,2017-08-24 18:51:00+00:00,"SLC-4E, Vandenberg AFB, California, USA",Success,OK,"Thu Aug 24, 2017 18:51 UTC",34.742027,-120.572433
327,2017-08-22 00:02:00+00:00,"Site 43/4, Plesetsk Cosmodrome, Russia",Success,OK,"Tue Aug 22, 2017 00:02 UTC",62.9256,40.577
328,2017-08-19 05:29:00+00:00,"LA-Y1, Tanegashima Space Center, Japan",Success,OK,"Sat Aug 19, 2017 05:29 UTC",30.401,130.976
329,2017-08-18 12:29:00+00:00,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,OK,"Fri Aug 18, 2017 12:29 UTC",28.396837,-80.605659
330,2017-08-16 22:07:00+00:00,"Site 81/24, Baikonur Cosmodrome, Kazakhstan",Success,OK,"Wed Aug 16, 2017 22:07 UTC",45.9647,63.305
331,2017-08-14 16:31:00+00:00,"LC-39A, Kennedy Space Center, Florida, USA",Success,OK,"Mon Aug 14, 2017 16:31 UTC",28.572872,-80.64898
332,2017-08-12 21:17:00+00:00,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Success,OK,"Sat Aug 12, 2017 21:17 UTC",45.9647,63.305
333,2017-08-02 01:58:00+00:00,"ELV-1 (SLV), Guiana Space Centre, French Guiana, France",Success,OK,"Wed Aug 02, 2017 01:58 UTC",,
334,2017-07-28 15:41:00+00:00,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Success,OK,"Fri Jul 28, 2017 15:41 UTC",45.9647,63.305
335,,"Imam Khomeini Spaceport, Semnan Space Center, Iran",Failure,Atrasado,"Thu Jul 27, 2017",,
336,2017-07-14 06:36:00+00:00,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",Partial Failure,Atrasado,"Fri Jul 14, 2017 06:36 UTC",45.9647,63.305
337,2017-07-05 20:25:00+00:00,"LC-39A, Kennedy Space Center, Florida, USA",Success,OK,"Wed Jul 05, 2017 20:25 UTC",28.572872,-80.64898
338,2017-07-02 11:23:00+00:00,"LC-101, Wenchang Satellite Launch Center, China",Failure,Atrasado,"Sun Jul 02, 2017 11:23 UTC",19.6144,110.9512
339,2017-06-28 21:15:00+00:00,"ELA-3, Guiana Space Centre, French Guiana, France",Success,OK,"Wed Jun 28, 2017 21:15 UTC",,
